precision	recall	threshold	method
5.59502664298	12.8834355828	-0.15	hal
5.62283737024	13.2924335378	-0.14	hal
5.63973063973	13.7014314928	-0.13	hal
5.65573770492	14.1104294479	-0.12	hal
5.56438791733	14.3149284254	-0.11	hal
5.78257517348	15.3374233129	-0.1	hal
5.71858540256	15.5419222904	-0.09	hal
5.587808418	15.7464212679	-0.08	hal
5.60616678346	16.3599182004	-0.07	hal
5.57421087979	16.9734151329	-0.06	hal
5.51989730424	17.5869120654	-0.05	hal
5.55555555556	18.609406953	-0.04	hal
5.35405872193	19.018404908	-0.03	hal
5.24324324324	19.836400818	-0.02	hal
5.15257628814	21.063394683	-0.01	hal
